name,prices,sale_tags,url
Lacoste Wristband Black,"[13.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Lacoste_Wristband_Black/descpageLACAYEL-LFWBK-EN.html
Lacoste Tennis Bag,"[150.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Tennis_Bag/descpageBGTECNIH-TELABA-EN.html
Ellesse Women's Spring Montia Top,"[35.9, 40.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Montia_Top/descpageWAELLAPP-ELWSMT-EN.html
Ellesse Women's Spring Pinar Dress,"[40.9, 45.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Pinar_Dress/descpageWAELLAPP-ELWSPD-EN.html
Ellesse Women's Spring Courtina Skirt,"[40.9, 45.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Courtina_Skirt/descpageWAELLAPP-ELWSCS-EN.html
Ellesse Women's Spring Gelatte Skirt,"[40.9, 45.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Gelatte_Skirt/descpageWAELLAPP-ELWSGS-EN.html
Fila Women's RG Julienne Tank,"[44.9, 49.99, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Fila_Womens_RG_Julienne_Tank/descpageWAFILAA-FIWJULI-EN.html
Fila Women's RG Vivienne Tank,"[44.9, 49.99, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Fila_Womens_RG_Vivienne_Tank/descpageWAFILAA-FIWVIVI-EN.html
Fila Women's RG Anna Skirt,"[44.9, 49.99, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Fila_Womens_RG_Anna_Skirt/descpageWAFILAA-FIWANNA-EN.html
Fila Women's RG Michelle Skirt,"[49.9, 55.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Fila_Womens_RG_Michelle_Skirt/descpageWAFILAA-FIWMICH-EN.html
Fila Women's Core Lola Dress,"[62.91, 69.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Lola_Dress/descpageWAFILAA-FWLOLA-EN.html
Wilson Women's Scenic Tech Top,"[22.9, 25.0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Womens_Scenic_Tech_Top/descpageWAWILSON-WIWSTT-EN.html
Wilson Women's Paris Tech Top,"[22.9, 25.0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Womens_Paris_Tech_Top/descpageWAWILSON-WIWPTT-EN.html
Wilson Women's Training Hooded Jacket,"[62.91, 70.0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Womens_Training_Hooded_Jacket/descpageWAWILSON-WIWTHJ-EN.html
Wilson Women's Team II Tank,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Wilson_Womens_Team_II_Tank/descpageWAWILSON-WIWTETA-EN.html
Bjorn Borg Women's Spring Borg Hoodie,"[47.9, 59.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Bjorn_Borg_Womens_Spring_Borg_Hoodie/descpageWABBAPP-BBBHO-EN.html
Bjorn Borg Women's Spring Tilde Loose Shorts,"[31.91, 39.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Bjorn_Borg_Womens_Spring_Tilde_Loose_Shorts/descpageWABBAPP-BBTILO-EN.html
Bjorn Borg Women's Fall Cle Tank,"[14.9, 29.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Bjorn_Borg_Womens_Fall_Cle_Tank/descpageWABBAPP-BWFCTA-EN.html
Bjorn Borg Women's Fall Tiger Selena String,"[7.9, 16.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Bjorn_Borg_Womens_Fall_Tiger_Selena_String/descpageWABBAPP-BBWTIGE-EN.html
BB Women's Barcelona Tank,"[46.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/BB_Womens_Barcelona_Tank/descpageWABBSP-BBBCNTA-EN.html
Hydrogen Women's Tech Scratch Dress,"[90.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Womens_Tech_Scratch_Dress/descpageWAHYDROA-HWTSCD-EN.html
Lucky in Love Women's Going Wild Tank w/ Bra,"[76.01, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Going_Wild_Tank_w__Bra/descpageWALIL-LILGWT-EN.html
Wilson Boy's Competition Crew,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Wilson_Boys_Competition_Crew/descpageWILSON-WIBCOC-EN.html
Asics Women's Spring Court Skirt,"[40.0, 0, 0]",,https://www.tenniswarehouse-europe.com/Asics_Womens_Spring_Court_Skirt/descpageWAASICSP-AWOCSK-EN.html
Asics Women's Core Court Short,"[31.5, 35.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Asics_Womens_Core_Court_Short/descpageWAASICSP-AWOCS-EN.html
Asics Women's Core Essential 7/8 Tight,"[24.5, 35.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Asics_Womens_Core_Essential_7_8_Tight/descpageWAASICSP-AWSETI-EN.html
Le Coq Sportif Women's Tennis Skirt,"[38.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Tennis_Skirt/descpageWALECOQA-LCSWTSK-EN.html
Le Coq Sportif Women's Spring Sport Loose T-shirt,"[26.88, 39.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Spring_Sport_Loose_T-shirt/descpageWALECOQA-LCSWSLT-EN.html
Under Armour Women's Spring Tech Twist V-Neck Top,"[21.9, 28.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Tech_Twist_V-Neck_Top/descpageWAUAA-UATTV-EN.html
Under Armour Women's Spring Live Sportstyle Graphic Top,"[20.91, 26.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Live_Sportstyle_Graphic_Top/descpageWAUAA-UALSG-EN.html
Under Armour Women's Spring Tech Twist Top,"[20.91, 26.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Tech_Twist_Top/descpageWAUAA-UATTT-EN.html
Under Armour Women's Spring Play Up 2-in-1 Short,"[27.89, 35.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Play_Up_2-in-1_Short/descpageWAUAA-UAPUS-EN.html
Lacoste Women's Spring Short Tank,"[55.91, 70.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Womens_Spring_Short_Tank/descpageWALACAYEL-LAWSLB-EN.html
Lacoste Women's Spring Tank,"[63.9, 80.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Womens_Spring_Tank/descpageWALACAYEL-LAWSTA-EN.html
Lacoste Women's Spring Top,"[48.91, 70.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Womens_Spring_Top/descpageWALACAYEL-LAWST-EN.html
Lacoste Women's Spring Tennis Short,"[55.91, 80.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Womens_Spring_Tennis_Short/descpageWALACAYEL-LWOSTS-EN.html
Lacoste Women's Spring Tight,"[76.9, 110.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Womens_Spring_Tight/descpageWALACAYEL-LAWSL-EN.html
Tecnifibre Women's F3 Tank,"[40.9, 45.0, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_Womens_F3_Tank/descpageWATECNIA-TFWF3TK-EN.html
Tecnifibre Women's Long Tight,"[42.9, 48.0, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_Womens_Long_Tight/descpageWATECNIA-TFWLT-EN.html
Tecnifibre Women's Sweat,"[47.9, 53.0, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_Womens_Sweat/descpageWATECNIA-TFWSW-EN.html
Lotto Women's Fall Team Longsleeve,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Lotto_Womens_Fall_Team_Longsleeve/descpageWALOTTOA-LOWCSLS-EN.html
Lotto Women's Spring Superrapida Top,"[22.9, 25.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Lotto_Womens_Spring_Superrapida_Top/descpageWALOTTOA-LWCSTUT-EN.html
Lotto Women's Fall Tech Tank,"[22.9, 45.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lotto_Womens_Fall_Tech_Tank/descpageWALOTTOA-LWFTPTT-EN.html
Yonex Women's Performance Hoodie,"[59.9, 90.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Yonex_Womens_Performance_Hoodie/descpageWAYONEX-YXWPERH-EN.html
Nike Women's Summer Long One Tight,"[35.9, 40.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Long_One_Tight/descpageWANIKEA-NKWSULT-EN.html
Nike Women's Core Sportswear Essential Pant,"[35.9, 40.0, 0]",,https://www.tenniswarehouse-europe.com/Nike_Womens_Core_Sportswear_Essential_Pant/descpageWANIKEA-NIWWESS-EN.html
adidas Boy's Spring Graphic Crew,"[11.9, 29.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_Boys_Spring_Graphic_Crew/descpageADIT-ABSGRC-EN.html
adidas Boy's Spring Club Colorblock Crew,"[9.9, 24.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_Boys_Spring_Club_Colorblock_Crew/descpageADIT-ABSCBC-EN.html
adidas Boy's Spring Melbourne Henley,"[13.9, 34.65, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_Boys_Spring_Melbourne_Henley/descpageADIT-ABSHRH-EN.html
Nike Boy's Spring Dri-Fit Crew,"[14.9, 25.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Spring_Dri-Fit_Crew/descpageNIKEA-NIBSDFC-EN.html
Nike Boy's Spring Dri-Fit Swoosh Crew,"[12.9, 20.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Spring_Dri-Fit_Swoosh_Crew/descpageNIKEA-NIBDFSC-EN.html
Nike Men's Summer Futura Air T-Shirt,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Futura_Air_T-Shirt/descpageMANIKEA-NIFUATS-EN.html
Nike Men's Summer Swoosh Box T-Shirt,"[22.9, 25.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Swoosh_Box_T-Shirt/descpageMANIKEA-NISSBTS-EN.html
"adidas Men's Spring Club 9"" Short","[27.89, 35.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Spring_Club_9_Short/descpageMAADIT-AMSPC9S-EN.html
adidas Men's Core Club Crew,"[27.89, 35.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Core_Club_Crew/descpageMAADIT-ACORCC-EN.html
adidas Men's Spring Tennis Graphic Hoodie,"[47.9, 60.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Spring_Tennis_Graphic_Hoodie/descpageMAADIT-AMSGRH-EN.html
adidas Women's Prime Blue Dope Dye Dress,"[89.9, 100.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Womens_Prime_Blue_Dope_Dye_Dress/descpageWAADIT-AWDPDD-EN.html
Asics Boy's Spring GPX Crew,"[30.0, 35.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Asics_Boys_Spring_GPX_Crew/descpageASICSP-ABGPX-EN.html
Ellesse Women's Spring Olina Short,"[35.9, 40.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Olina_Short/descpageWAELLAPP-ELWSOS-EN.html
Ellesse Women's Spring Puletti Longsleeve,"[40.9, 45.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Puletti_Longsleeve/descpageWAELLAPP-ELWSPLS-EN.html
Ellesse Women's Spring Raberona Bra,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Raberona_Bra/descpageWAELLAPP-ELWSRTK-EN.html
Fila Women's Core Lottie Dress,"[71.9, 79.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Lottie_Dress/descpageWAFILAA-FWLOTTI-EN.html
Fila Women's Core Emma Polo,"[48.91, 54.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Emma_Polo/descpageWAFILAA-FWEMMA-EN.html
Fila Women's Core Caroline Tank,"[44.9, 49.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Caroline_Tank/descpageWAFILAA-FWCARO-EN.html
Fila Women's Core Anna Skirt,"[48.91, 54.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Anna_Skirt/descpageWAFILAA-FWANNA-EN.html
Wilson Women's Team II V-Neck Top,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Wilson_Womens_Team_II_V-Neck_Top/descpageWAWILSON-WITEVNT-EN.html
BB Women's Barcelona Skirt,"[46.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/BB_Womens_Barcelona_Skirt/descpageWABBSP-BBBCNSK-EN.html
BB Women's Basic V-Neck Tank Pink,"[22.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/BB_Womens_Basic_V-Neck_Tank_Pink/descpageWABBSP-BBBVPI-EN.html
BB Women's Boston Tank,"[42.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/BB_Womens_Boston_Tank/descpageWABBSP-BBOSTOT-EN.html
BB Women's Boston Skirt,"[44.01, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/BB_Womens_Boston_Skirt/descpageWABBSP-BBOSTON-EN.html
BB Women's Lunares Skirt,"[44.95, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/BB_Womens_Lunares_Skirt/descpageWABBSP-BBLUNAS-EN.html
Hydrogen Women's Tech Palms Dress,"[90.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Womens_Tech_Palms_Dress/descpageWAHYDROA-HWTPALD-EN.html
Lucky in Love Women's Going Wild Ombre Tie Back Tank,"[78.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Going_Wild_Ombre_Tie_Back_Tank/descpageWALIL-LIGWTT-EN.html
Lucky in Love Women's Going Wild Chill Out Tank,"[62.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Going_Wild_Chill_Out_Tank/descpageWALIL-LILCO-EN.html
Lucky in Love Women's Going Wild Double Cross Cami Tank,"[78.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Going_Wild_Double_Cross_Cami_Tank/descpageWALIL-LILDCC-EN.html
Lucky in Love Women's Going Wild Flip Skirt,"[88.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Going_Wild_Flip_Skirt/descpageWALIL-LILFLS-EN.html
Lucky in Love Women's Wild Ombre Rally Skirt,"[82.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Wild_Ombre_Rally_Skirt/descpageWALIL-LILWOS-EN.html
Lucky in Love Women's Long Effortless Pleated Skirt,"[90.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Lucky_in_Love_Womens_Long_Effortless_Pleated_Skirt/descpageWALIL-LILLEP-EN.html
Wilson Boy's Grid Tech T-Shirt,"[17.91, 20.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Wilson_Boys_Grid_Tech_T-Shirt/descpageWILSON-WIBGTT-EN.html
Asics Women's Spring Padel Tank,"[31.5, 35.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Asics_Womens_Spring_Padel_Tank/descpageWAASICSP-AWSPAT-EN.html
Asics Women's Spring Padel Skirt,"[31.5, 40.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Asics_Womens_Spring_Padel_Skirt/descpageWAASICSP-ASPASK-EN.html
Asics Women's Spring Silver Top,"[18.0, 20.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Asics_Womens_Spring_Silver_Top/descpageWAASICSP-ASISSIN-EN.html
Le Coq Sportif Women's Spring Sport Tank,"[24.89, 35.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Spring_Sport_Tank/descpageWALECOQA-LCSWSST-EN.html
Le Coq Sportif Women's Spring Sport FZ Sweat,"[61.9, 89.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Spring_Sport_FZ_Sweat/descpageWALECOQA-LCSWFZS-EN.html
Le Coq Sportif Women's Essential Legging,"[33.9, 49.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Essential_Legging/descpageWALECOQA-LCSWEL-EN.html
Le Coq Sportif Women's Fall Essential Dress,"[32.9, 65.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Fall_Essential_Dress/descpageWALECOQA-LCSWFED-EN.html
Le Coq Sportif Women's Fall Essential Top,"[13.9, 27.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Womens_Fall_Essential_Top/descpageWALECOQA-LCSWET-EN.html
Under Armour Women's Fall Play Up 2-in-1 Short,"[27.89, 35.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Fall_Play_Up_2-in-1_Short/descpageWAUAA-UWP2S-EN.html
Under Armour Women's Spring Play Up 3.0 Short,"[20.91, 26.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_Play_Up_30_Short/descpageWAUAA-UAPUS3-EN.html
Under Armour Women's Spring HG Armour Longsleeve,"[25.89, 33.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Under_Armour_Womens_Spring_HG_Armour_Longsleeve/descpageWAUAA-UAHAL-EN.html
Lacoste Women's Spring Training Short,"[48.91, 70.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Womens_Spring_Training_Short/descpageWALACAYEL-LSPTS-EN.html
Lacoste Women's Core Lifestyle Jacket,"[76.9, 110.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Womens_Core_Lifestyle_Jacket/descpageWALACAYEL-LWFFZ-EN.html
Lacoste Women's Basic Crew Sweatshirt,"[62.91, 90.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Womens_Basic_Crew_Sweatshirt/descpageWALACAYEL-LWCSW-EN.html
Lacoste Women's Basic Sweat Pant,"[55.91, 80.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lacoste_Womens_Basic_Sweat_Pant/descpageWALACAYEL-LWFFP-EN.html
Tecnifibre Women's Bombshell,"[139.9, 155.0, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_Womens_Bombshell/descpageWATECNIA-TFWBOM-EN.html
Lotto Women's Fall Tech Top,"[22.9, 45.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lotto_Womens_Fall_Tech_Top/descpageWALOTTOA-LWFLTTP-EN.html
Lotto Women's Fall Tech Short,"[19.9, 40.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lotto_Womens_Fall_Tech_Short/descpageWALOTTOA-LWFLTSH-EN.html
Lotto Women's Fall Superrapida Tank,"[18.9, 38.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Lotto_Womens_Fall_Superrapida_Tank/descpageWALOTTOA-LWFSRTK-EN.html
Nike Women's Summer Get Fit Crew Sweater,"[44.9, 50.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Get_Fit_Crew_Sweater/descpageWANIKEA-NKWSUFC-EN.html
Nike Women's Summer Essential Sportswear Jacket,"[49.9, 55.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Essential_Sportswear_Jacket/descpageWANIKEA-NKWSUEJ-EN.html
Nike Women's Summer Icon Clash Jacket,"[53.9, 60.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Icon_Clash_Jacket/descpageWANIKEA-NKWSUIJ-EN.html
Nike Women's Spring Advantage Tank,"[39.9, 50.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Womens_Spring_Advantage_Tank/descpageWANIKEA-NWSSAD-EN.html
Nike Boy's Basic Dry Short,"[19.9, 30.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Basic_Dry_Short/descpageNIKEA-NBSDRS-EN.html
Nike Boy's Basic Dry Crew,"[20.91, 30.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Boys_Basic_Dry_Crew/descpageNIKEA-NBSCTP-EN.html
Nike Men's Summer Flex Short,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Flex_Short/descpageMANIKEA-NMSUFLE-EN.html
Nike Men's Summer Dri-Fit Short,"[31.91, 35.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Dri-Fit_Short/descpageMANIKEA-NIMDFS-EN.html
adidas Men's Spring Tennis Graphic Pant,"[47.9, 60.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Spring_Tennis_Graphic_Pant/descpageMAADIT-AMSGRP-EN.html
adidas Men's Spring Tennis Graphic T-Shirt,"[19.9, 25.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_Mens_Spring_Tennis_Graphic_T-Shirt/descpageMAADIT-AMSLGT-EN.html
adidas Women's Prime Blue Dope Dye Jumpsuit,"[116.91, 130.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Womens_Prime_Blue_Dope_Dye_Jumpsuit/descpageWAADIT-AWDDL-EN.html
adidas Women's Prime Blue Dope Dye Y-Tank,"[49.9, 55.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Womens_Prime_Blue_Dope_Dye_Y-Tank/descpageWAADIT-AWDDYT-EN.html
adidas Women's Prime Blue Dope Dye Match Skirt,"[49.9, 55.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/adidas_Womens_Prime_Blue_Dope_Dye_Match_Skirt/descpageWAADIT-AWDDMS-EN.html
Babolat Women's Play Jacket,"[49.9, 55.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Womens_Play_Jacket/descpageWAQBA-BAWPJ-EN.html
Babolat Women's Play Pant,"[40.9, 45.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Womens_Play_Pant/descpageWAQBA-BAWPPA-EN.html
Asics Boy's Spring Tennis T-Shirt,"[18.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Asics_Boys_Spring_Tennis_T-Shirt/descpageASICSP-ABSTETS-EN.html
Asics Boy's Spring Tennis Short,"[30.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Asics_Boys_Spring_Tennis_Short/descpageASICSP-ABOSTS-EN.html
Ellesse Women's Spring Pettiah Track Jacket,"[62.91, 70.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Pettiah_Track_Jacket/descpageWAELLAPP-ELWSPTJ-EN.html
Ellesse Women's Spring Milla Track Pant,"[44.9, 50.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Milla_Track_Pant/descpageWAELLAPP-ELWSMTJ-EN.html
Ellesse Women's Core Castel Long Tight,"[30.9, 35.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Womens_Core_Castel_Long_Tight/descpageWAELLAPP-ELWFCLT-EN.html
Ellesse Women's Spring Lattea T-Shirt,"[24.89, 28.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Ellesse_Womens_Spring_Lattea_T-Shirt/descpageWAELLAPP-ELWSLTS-EN.html
Fila Women's Core Mina Tank,"[44.9, 49.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Mina_Tank/descpageWAFILAA-FWMINA-EN.html
Fila Women's Core Lia Tank,"[35.9, 39.99, 0]",,https://www.tenniswarehouse-europe.com/Fila_Womens_Core_Lia_Tank/descpageWAFILAA-FWLIA-EN.html
Wilson Women's Team II Tech T-Shirt,"[26.88, 30.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Wilson_Womens_Team_II_Tech_T-Shirt/descpageWAWILSON-WIWTETS-EN.html
Wilson Women's Team II Hoodie,"[49.9, 55.0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Wilson_Womens_Team_II_Hoodie/descpageWAWILSON-WIWTEH-EN.html
Tecnifibre Boy's F1 Stretch Crew,"[21.9, 24.0, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_Boys_F1_Stretch_Crew/descpageTECNIA-TEBF1C-EN.html
Le Coq Sportif Boy's RG Performance Crew,"[44.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Boys_RG_Performance_Crew/descpageLECOQA-LCSBRGC-EN.html
Babolat Boy's Play Crew,"[17.91, 20.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Boys_Play_Crew/descpageQBA-BBSPLC-EN.html
Lacoste Boy's Spring RG Logo T-Shirt,"[40.0, 0, 0]",,https://www.tenniswarehouse-europe.com/Lacoste_Boys_Spring_RG_Logo_T-Shirt/descpageLACAYEL-LBRGLT-EN.html
BB Women's Berlin Tank,"[42.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/BB_Womens_Berlin_Tank/descpageWABBSP-BBERLIT-EN.html
BB Women's Berlin Skirt,"[42.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/BB_Womens_Berlin_Skirt/descpageWABBSP-BBERLIN-EN.html
BB Women's Basic Skirt Black,"[35.01, 0, 0]",,https://www.tenniswarehouse-europe.com/BB_Womens_Basic_Skirt_Black/descpageWABBSP-BBWBBS-EN.html
BB Women's Pleated Skirt Coral,"[49.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/BB_Womens_Pleated_Skirt_Coral/descpageWABBSP-BBWWIM-EN.html
BB Women's Pleated Skirt Yellow,"[49.9, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/BB_Womens_Pleated_Skirt_Yellow/descpageWABBSP-BBWWIMY-EN.html
BB Women's Basic Tank Blue,"[22.0, 0, 0]","1,0,0",https://www.tenniswarehouse-europe.com/BB_Womens_Basic_Tank_Blue/descpageWABBSP-BBBABLU-EN.html
Hydrogen Women's Tech Thunders Dress,"[100.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Womens_Tech_Thunders_Dress/descpageWAHYDROA-HWTHUND-EN.html
Hydrogen Women's Tech Thunders Tank,"[75.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Womens_Tech_Thunders_Tank/descpageWAHYDROA-HWTHTET-EN.html
Hydrogen Women's Tech Palms Tank,"[75.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Hydrogen_Womens_Tech_Palms_Tank/descpageWAHYDROA-HWPATET-EN.html
